0.000000	0.000000	1.164954
1.000000	0.015988	0.626839
2.000000	0.294332	0.075080
3.000000	0.422732	0.351607
4.000000	0.370063	-0.696513
5.000000	0.294823	1.696142
6.000000	-0.095232	0.059060
7.000000	-0.524700	1.797072
8.000000	-0.313274	0.264069
9.000000	-0.868302	0.871673
10.000000	-0.972269	-1.446172
11.000000	-1.327389	-0.701165
12.000000	-1.677748	1.245982
13.000000	-1.529129	-0.638977
14.000000	-1.599282	0.577350
15.000000	-1.585513	-0.360030
16.000000	-1.472236	-0.135576
17.000000	-1.261092	-1.349338
18.000000	-0.940853	-1.270450
19.000000	-0.769595	0.984570
20.000000	-0.430304	-0.044881
21.000000	-0.070185	-0.798945
22.000000	-0.152080	-0.765172
23.000000	0.015503	0.861735
24.000000	0.297292	-0.056225
25.000000	0.392761	0.513478
26.000000	0.013259	0.396681
27.000000	-0.129373	0.756219
28.000000	-0.086304	0.400486
29.000000	0.131647	-1.341381
30.000000	0.167382	0.375041
31.000000	0.189128	1.125162
32.000000	0.126470	0.728642
33.000000	0.167658	-2.377454
34.000000	0.371008	-0.273782
35.000000	0.385401	-0.322940
36.000000	0.048335	0.317988
37.000000	-0.714083	-0.511172
38.000000	-1.152795	-0.002041
39.000000	-1.632390	1.606511
40.000000	-2.028856	0.847649
41.000000	-1.834220	0.268101
42.000000	-1.558768	-0.923489
43.000000	-1.385796	-0.070499
44.000000	-0.853556	0.147891
45.000000	-0.446795	-0.557094
46.000000	-0.464734	-0.336706
47.000000	-0.460672	0.415227
48.000000	-0.718397	1.557814
49.000000	-1.120517	-2.444299
50.000000	-1.332496	-1.098195
51.000000	-1.684452	1.122648
52.000000	-2.092625	0.581667
53.000000	-2.061875	-0.271354
54.000000	-2.221996	0.414191
55.000000	-2.045369	-0.977814
56.000000	-2.164456	-1.021466
57.000000	-2.070588	0.317688
58.000000	-2.119958	1.516108
59.000000	-2.308020	0.749432
60.000000	-2.045246	-0.507700
61.000000	-1.695423	0.885299
62.000000	-1.561459	-0.248094
63.000000	-1.771583	-0.726249
64.000000	-1.981725	-0.445040
65.000000	-1.656541	-0.612911
66.000000	-1.433820	-0.209144
67.000000	-1.212786	0.562148
68.000000	-0.836352	-1.063923
69.000000	-0.574116	0.351589
70.000000	-0.328071	1.133000
71.000000	-0.010400	0.149994
72.000000	0.131188	0.703144
73.000000	-0.321624	-0.052412
74.000000	-0.650634	2.018496
75.000000	-1.281541	0.924159
76.000000	-1.589261	-1.814115
77.000000	-2.041139	0.034973
78.000000	-2.041820	-1.807862
79.000000	-2.198983	1.028193
80.000000	-2.232760	0.394600
81.000000	-2.086646	0.639406
82.000000	-1.801465	0.874213
83.000000	-0.929423	1.752402
84.000000	0.028750	-0.320051
85.000000	0.876556	-0.137414
86.000000	1.824098	0.615770
87.000000	2.266011	0.977894
88.000000	2.405566	-1.115348
89.000000	2.378425	-0.550021
90.000000	2.200572	0.039885
91.000000	2.189268	-2.482843
92.000000	1.612077	1.158655
93.000000	1.419827	-1.026279
94.000000	1.150879	1.153487
95.000000	0.913847	-0.786457
96.000000	0.509039	0.634809
97.000000	-0.007820	0.820410
98.000000	-0.156735	-0.176027
99.000000	-0.358221	0.562474
100.000000	-0.762937	-0.127443
101.000000	-1.232695	0.554172
102.000000	-1.420230	-1.097344
103.000000	-1.857841	-0.731301
104.000000	-2.099420	1.404732
105.000000	-2.114096	-0.620214
106.000000	-2.180929	0.237149
107.000000	-2.041521	-1.586847
108.000000	-2.094745	-0.401485
109.000000	-1.817140	-0.770692
110.000000	-1.638422	-0.262681
111.000000	-1.206834	0.976490
112.000000	-0.959282	0.977815
113.000000	-0.655652	1.170021
114.000000	-0.003485	0.159311
115.000000	0.103714	0.499521
116.000000	0.441467	-1.055375
117.000000	0.355383	-0.450743
118.000000	-0.202724	1.270378
119.000000	-0.358225	0.898694
120.000000	-0.496860	0.438705
121.000000	-0.685946	-1.247344
122.000000	-0.802276	0.324667
123.000000	-0.413507	0.390070
124.000000	0.009736	-0.405138
125.000000	-0.011313	0.292315
126.000000	-0.348840	2.565910
127.000000	-0.806076	-0.457816
128.000000	-0.748207	-1.610827
129.000000	-0.926165	-2.669524
130.000000	-1.225981	-0.759697
131.000000	-1.430190	-0.674721
132.000000	-1.538813	-1.171687
133.000000	-1.463840	2.032930
