0.000000	0.000000	1.164954
1.000000	0.015988	0.626839
2.000000	0.147414	0.075080
3.000000	0.217189	0.351607
4.000000	0.211163	-0.696513
5.000000	0.186773	1.696142
6.000000	0.041880	0.059060
7.000000	-0.111314	1.797072
8.000000	-0.001056	0.264069
9.000000	-0.193036	0.871673
10.000000	-0.208503	-1.446172
11.000000	-0.342459	-0.701165
12.000000	-0.498021	1.245982
13.000000	-0.448484	-0.638977
14.000000	-0.483694	0.577350
15.000000	-0.486973	-0.360030
16.000000	-0.450211	-0.135576
17.000000	-0.378913	-1.349338
18.000000	-0.275212	-1.270450
19.000000	-0.246507	0.984570
20.000000	-0.141157	-0.044881
21.000000	-0.012186	-0.798945
22.000000	-0.062730	-0.765172
23.000000	-0.020144	0.861735
24.000000	0.077748	-0.056225
25.000000	0.112483	0.513478
26.000000	-0.036782	0.396681
27.000000	-0.084005	0.756219
28.000000	-0.050015	0.400486
29.000000	0.058022	-1.341381
30.000000	0.078559	0.375041
31.000000	0.084610	1.125162
32.000000	0.069483	0.728642
33.000000	0.106601	-2.377454
34.000000	0.187041	-0.273782
35.000000	0.171608	-0.322940
36.000000	0.016954	0.317988
37.000000	-0.301476	-0.511172
38.000000	-0.487813	-0.002041
39.000000	-0.690274	1.606511
40.000000	-0.842098	0.847649
41.000000	-0.740077	0.268101
42.000000	-0.604543	-0.923489
43.000000	-0.523850	-0.070499
44.000000	-0.311036	0.147891
45.000000	-0.148447	-0.557094
46.000000	-0.159969	-0.336706
47.000000	-0.168852	0.415227
48.000000	-0.278671	1.557814
49.000000	-0.428558	-2.444299
50.000000	-0.514985	-1.098195
51.000000	-0.684228	1.122648
52.000000	-0.865791	0.581667
53.000000	-0.852511	-0.271354
54.000000	-0.913174	0.414191
55.000000	-0.838128	-0.977814
56.000000	-0.887237	-1.021466
57.000000	-0.865721	0.317688
58.000000	-0.900511	1.516108
59.000000	-0.970078	0.749432
60.000000	-0.842629	-0.507700
61.000000	-0.685267	0.885299
62.000000	-0.615797	-0.248094
63.000000	-0.684608	-0.726249
64.000000	-0.766461	-0.445040
65.000000	-0.644475	-0.612911
66.000000	-0.569757	-0.209144
67.000000	-0.497623	0.562148
68.000000	-0.354951	-1.063923
69.000000	-0.259699	0.351589
70.000000	-0.172099	1.133000
71.000000	-0.039634	0.149994
72.000000	0.031142	0.703144
73.000000	-0.132732	-0.052412
74.000000	-0.247543	2.018496
75.000000	-0.472309	0.924159
76.000000	-0.554885	-1.814115
77.000000	-0.717691	0.034973
78.000000	-0.720905	-1.807862
79.000000	-0.802848	1.028193
80.000000	-0.836266	0.394600
81.000000	-0.782335	0.639406
82.000000	-0.664569	0.874213
83.000000	-0.302724	1.752402
84.000000	0.108681	-0.320051
85.000000	0.475080	-0.137414
86.000000	0.866477	0.615770
87.000000	1.052491	0.977894
88.000000	1.123628	-1.115348
89.000000	1.117327	-0.550021
90.000000	1.032531	0.039885
91.000000	1.011017	-2.482843
92.000000	0.744783	1.158655
93.000000	0.632226	-1.026279
94.000000	0.498246	1.153487
95.000000	0.386140	-0.786457
96.000000	0.213616	0.634809
97.000000	-0.001258	0.820410
98.000000	-0.055138	-0.176027
99.000000	-0.127432	0.562474
100.000000	-0.280598	-0.127443
101.000000	-0.460000	0.554172
102.000000	-0.526298	-1.097344
103.000000	-0.701322	-0.731301
104.000000	-0.813014	1.404732
105.000000	-0.823793	-0.620214
106.000000	-0.849347	0.237149
107.000000	-0.795911	-1.586847
108.000000	-0.830674	-0.401485
109.000000	-0.744063	-0.770692
110.000000	-0.698405	-0.262681
111.000000	-0.550436	0.976490
112.000000	-0.460744	0.977815
113.000000	-0.328674	1.170021
114.000000	-0.041994	0.159311
115.000000	0.029697	0.499521
116.000000	0.190400	-1.055375
117.000000	0.168375	-0.450743
118.000000	-0.058308	1.270378
119.000000	-0.116299	0.898694
120.000000	-0.152834	0.438705
121.000000	-0.206297	-1.247344
122.000000	-0.246189	0.324667
123.000000	-0.094363	0.390070
124.000000	0.076176	-0.405138
125.000000	0.066319	0.292315
126.000000	-0.072015	2.565910
127.000000	-0.235649	-0.457816
128.000000	-0.186336	-1.610827
129.000000	-0.258760	-2.669524
130.000000	-0.416080	-0.759697
131.000000	-0.551353	-0.674721
132.000000	-0.643678	-1.171687
133.000000	-0.661535	2.032930
